"['📍', '📍']",93369
"['🔴', '📉']",93374
['🤔'],93378
['😉'],93386
"['🐌', '🐌', '✊']",93388
"['🌸', '✌']",93392
"['1️⃣', '❗']",93394
['🐍'],93395
['😁'],93397
"['🤣', '🤣', '🤣', '🤣']",93399
['✅'],93402
['🔸'],93408
['🚨'],93415
['❤️'],93430
"['📢', '📢', '⏰', '🔗', '🔗']",93443
"['🙏', '🙏', '🙏', '🤗', '🤗', '🤗']",93446
"['❔', '🥳', '❔', '😪', '⁉️', '😍']",93455
['😆'],93460
['🥦'],93461
['‼️'],93462
"['⭐', '⭐']",93463
['😎'],93464
"['✨', '🚀', '💕']",93466
['⁉'],93467
['🍻'],93469
"['📢', '📢', '📢', '➡️', '©']",93470
['➡️'],93471
['💪'],93474
"['😭', '✨', '🌟']",93480
"['👾', '🩸', '🎮', '🎮', '🦇']",93483
['📰'],93485
['👍'],93488
"['👏🏻', '👏🏻', '👏🏻', '👏🏻', '👏🏻', '👏🏻', '👏🏻']",93489
"['🌲', '👀', '🌲']",93500
['👍'],93509
"['✨', '✨', '🥰', '❣️', '👉']",93516
['🧘\u200d♀️'],93517
"['🌻', '🌻', '🌻', '🌻', '🙏', '💐', '🙏', '💐', '🙏', '💐', '🙏', '💐', '🙏', '💐']",93527
['📍'],93529
['👀'],93535
"['😇', '😇']",93546
['☺️'],93551
"['😊', '🎍']",93552
['🇹🇷'],93557
['😉'],93564
['😉'],93566
['㊗️'],93571
"['🇺🇸', '💕']",93572
['🤩'],93579
"['✨', '✨']",93583
['🥰'],93586
"['❤️', '🎵', '✨', '🐬', '♦️', '❤️']",93590
['😍'],93592
"['🤦🏼\u200d♂️', '😂', '🗣️', '🗣️', '😂']",93601
['🤦🏼\u200d♂️'],93611
['🎧'],93616
['➡️'],93618
"['🧡', '💛', '😂']",93623
['📹'],93626
['🤣'],93646
['🤓'],93652
['🙏'],93665
['👍'],93670
"['✨', '❣️']",93680
['👉'],93683
['🚨'],93684
['🤔'],93685
"['⚠️', '⚠️']",93692
['👇'],93693
"['💎', '🥂', '💎']",93696
['🔥'],93699
"['😌', '😌']",93700
['🙄'],93701
"['🎉', '🍾', '🥳', '🙏', '👉']",93704
['😂'],93708
"['🤩', '🤩']",93712
['🧡'],93718
['👀'],93721
['☺️'],93724
"['😳', '😳']",93733
['🍫'],93736
"['🖤', '🖤', '🖤']",93739
['🙏'],93743
['😎'],93757
['💡'],93758
"['🟥', '🟦']",93767
"['😂', '🎉', '🎁', '🎂', '🔥']",93768
"['💖', '🖤']",93775
"['🗣', '👇🏽']",93790
['✨'],93793
['▶'],93804
['❤️'],93810
"['😂', '🐰', '🐰', '🐰']",93837
"['❗', '❗']",93838
"['🫶🏻', '🫣', '‼️']",93844
"['🔥', '😈', '🔐']",93853
['♦️'],93857
['😁'],93860
['✅'],93861
"['🚚', '💮', '✨']",93871
['🍺'],93872
['🤷🏻\u200d♀️'],93881
"['♿', '🤓', '🐶', '💙', '💙', '💙']",93885
['💬'],93898
['😕'],93903
['➡️'],93904
"['😭', '❤']",93905
['☀️'],93907
"['🤩', '💪']",93908
['👀'],93909
"['🤷🏼\u200d♀️', '🥰', '😈']",93916
"['⤵️', '⤵️', '⤵️', '⤵️', '⤵️', '⤵️']",93918
['☺️'],93920
"['😂', '😂', '😂', '😂']",93931
"['👉', '👑', '👉']",93936
"['💜', '🧳', '👛', '👙']",93937
"['😅', '🤭']",93938
['👍🏼'],93941
"['😃', '🙏']",93944
['😄'],93946
"['🇹🇷', '🇪🇸']",93952
"['🛻', '😎', '🏊\u200d♂️', '🐶', '😎']",93954
['❤️'],93978
['💧'],93979
"['🔮', '🎪']",93980
['🤮'],93982
['🗣'],93985
['🥕'],94001
['🔴'],94015
"['🤣', '❤️', '❤️', '❤️', '❤️', '❤️']",94017
"['🌸', '☀️']",94025
['🥲'],94028
['🙌'],94032
['👟'],94048
['🚕'],94060
['🤦🏽\u200d♀️'],94062
"['🌷', '✨', '💕']",94069
"['✨', '➡️']",94072
"['🌙', '🐬', '💕', '🎍', '🤔', '🤭', '📞']",94076
['☕'],94077
['☺️'],94078
"['👋', '😊']",94081
"['💰', '💰', '👉', '👈']",94101
['😣'],94102
"['🔥', '🔥', '🔥']",94114
"['🤝', '✨']",94120
['💪'],94124
['😅'],94125
['💓'],94138
['🏗️'],94141
['⏱'],94149
"['🤣', '✨']",94153
"['↩️', '🔛', '🔵', '🔴']",94155
"['😱', '😅', '😤', '🤔', '🙏', '😱']",94161
"['😭', '🤣', '😭']",94163
['💆🏼\u200d♀️'],94167
['😥'],94172
"['🙏', '‼️', '🎉', '✨']",94174
"['💛', '🤍', '💜']",94190
"['🦁', '☀️']",94194
['😅'],94196
['🤞'],94203
['🤝'],94210
['❤'],94215
"['👉', '👈', '🇪🇺', '👏']",94218
"['📸', '⚽', '🇪🇨', '⚡']",94223
"['🔥', '🚀']",94225
"['😭', '😭', '😭']",94229
"['💜', '✊🏽', '❤️']",94232
['😉'],94233
['😁'],94240
['😂'],94243
"['🥹', '😭', '😩']",94254
['😊'],94259
"['😁', '🤣']",94260
"['🇺🇸', '🤠', '😆']",94262
['😆'],94271
['👟'],94277
['💯'],94280
['😂'],94281
"['🧀', '🍞', '🍪']",94285
"['🍶', '🍷', '🍹', '🍺', '🥃']",94288
"['🎉', '🎉', '🎉', '💜', '🤍', '💻']",94291
"['💏', '❤️']",94298
['😊'],94300
"['🌾', '🍇', '🍠', '🥍', '🍁', '🌰', '🌝']",94305
"['👏', '🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f', '💪', '👍']",94308
"['💦', '👊🏻', '😉']",94309
"['🙈', '🙈']",94317
"['🔵', '🏰', '📸']",94327
['👀'],94331
"['💥', '♥️']",94335
"['👀', '🥳']",94339
['🧵'],94340
"['🤗', '🤗', '💕', '💕', '🥳', '🥳']",94346
['❤️'],94347
"['🍁', '🍂', '🌿', '🌿', '🌿', '🌿', '🥡']",94349
['🗣️'],94355
['☺️'],94357
"['🐕', '🧪']",94358
['📸'],94367
['🤗'],94371
"['🎁', '🎁']",94372
['🔥'],94373
['😘'],94374
"['🍴', '🍴', '🌊', '🏫', '‼️']",94391
"['😁', '🇷🇪', '🎶']",94393
['🤗'],94394
"['🧵', '👇🏽']",94396
"['🖤', '🤍']",94401
"['💪', '😊']",94408
"['🤣', '🤣', '🤣']",94414
['🧐'],94425
['🍕'],94434
['👌🏼'],94435
"['😆', '🇨🇺']",94443
"['💝', '🎂', '💍', '🤍', '☺️']",94446
"['💖', '💖', '👙', '👙', '👙']",94447
"['😃', '🙇\u200d♂️']",94451
['💅'],94452
"['😂', '😂', '😂', '😂']",94453
['🦢'],94454
"['🔂', '🚀', '⏳', '🔗']",94455
['🎧'],94458
"['❗', '❗', '❗', '😂']",94461
['☺️'],94466
"['🚚', '⛄', '🙌', '😷', '💕', '👍']",94468
['🎄'],94469
"['🎤', '🌸', '🎤', '🌙', '👀']",94486
"['⛔', '⛔']",94488
['✌️'],94490
"['✨', '😊', '‼️', '🔥', '✨', '✨']",94505
['🧵'],94516
['💋'],94517
"['🗣️', '📚', '😁', '👉']",94521
"['🔔', '🎟️', '🗞️']",94522
['🎉'],94530
"['😊', '😎']",94541
"['🇲🇾', '🇸🇬', '💪🏻', '💪🏻']",94543
"['🤲🏻', '🫶🏻', '😽', '😻']",94547
['😁'],94548
['🎉'],94561
['🙏'],94563
['⚾'],94564
['🎈'],94572
['💭'],94575
"['❤️', '❤️', '❤️', '❤️', '❤️']",94582
['🥰'],94586
['⚠️'],94588
['🍺'],94589
"['🎂', '🎉']",94590
"['1️⃣', '🎉']",94598
['📧'],94609
['🆚'],94611
['™'],94616
"['🤤', '🤤', '🤤', '💕', '㊗️']",94625
"['🧡', '🙏🏼']",94627
"['🎉', '💪🏻', '👇🏻']",94629
"['⛔', '⛔', '🇧🇪', '🇳🇱', '🇬🇧', '🇩🇪', '🇫🇷', '🇪🇸']",94632
"['✨', '🥰']",94634
['🤦🏼'],94635
"['❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤']",94636
"['😂', '😂', '😂']",94639
['😍'],94641
"['🌪', '🌪', '🌪']",94642
"['🥰', '💪🏻']",94643
['🔥'],94648
['☝'],94650
"['🍻', '🍺', '👍']",94655
['😉'],94656
['😆'],94657
"['🙄', '🙄']",94667
"['⏱', '♻️']",94669
"['🐈', '⬇', '⬇']",94671
"['➖', '🐢', '🐺', '🦏', '🐗', '➖']",94672
"['📢', '➡️', '⌚', '📍']",94677
"['💛', '🌹']",94680
"['😊', '❣️']",94693
"['🚨', '🚨']",94695
"['🎅🏻', '🎄']",94696
['🚽'],94700
['🌞'],94704
"['📰', '🗞️']",94716
['🙏🏻'],94718
['🔽'],94719
"['🎫', '❣️', '💕', '✨']",94722
['❤️'],94726
"['❗', '🎵', '🎉', '😊']",94727
['🙏🏾'],94729
"['💜', '💜', '💜']",94733
['📈'],94734
"['💘', '💘', '💘', '💘', '💘', '💘', '😍', '😍', '😍', '😍', '😍', '😍', '😭', '😭', '😭', '😭', '😭', '😭']",94736
['🏆'],94740
['👀'],94744
"['📣', '🐳', '🧡']",94745
"['😃', '👇']",94747
['🤔'],94748
"['🤓', '👍']",94755
"['😊', '😇', '🤗']",94756
['🎨'],94759
['✊'],94760
['💥'],94765
['💏'],94769
"['👇', '🎲']",94771
"['💕', '✨']",94776
['😹'],94780
['✨'],94793
['👇'],94795
['😘'],94797
"['🤔', '🛵']",94802
"['😂', '😂', '😂']",94804
"['🎱', '🍺']",94809
['👀'],94810
['👉'],94815
['🖤'],94832
['➡️'],94834
"['❤️', '❤️', '❤️']",94839
"['👘', '🎤']",94847
"['😏', '😏', '😏']",94849
['❤️'],94852
"['🙏', '⛪']",94855
"['⚽', '⏱️', '🏆', '🤝', '🏆', '⬇️']",94858
['㊗️'],94862
['🙏'],94865
"['👀', '✨', '🤔']",94866
['🐾'],94867
"['🤣', '👌']",94876
['❤️'],94879
['😆'],94881
"['✅', '✅']",94896
['🌈'],94900
['💢'],94916
['🎺'],94917
"['😭', '❤️']",94919
"['💅🏽', '😂']",94932
['✌️'],94934
['😊'],94937
['😅'],94941
"['🎟', '👇', '➕', '➡️']",94958
['🔥'],94960
"['😂', '😂', '😂', '😂', '😂']",94963
['😀'],94970
['🙃'],94975
"['❣️', '❣️']",94977
"['✨', '😩', '🥺']",94988
"['👆', '👆', '👆']",94994
['😺'],95000
['💖'],95001
['🌸'],95003
"['❗', '😆', '✨']",95020
"['🚙', '🎉']",95029
"['🐏', '⚽']",95030
['🔴'],95031
"['😌', '✨']",95032
['😊'],95041
"['🙏', '🚀', '🚀']",95042
['💗'],95044
['🖤'],95050
['😌'],95058
"['📢', '⚔️', '📌', '📌', '📌', '👉', '✅']",95067
['🙏'],95068
['⚔️'],95072
"['😭', '😭', '😭']",95074
['😢'],95077
['🥴'],95080
"['🤭', '🤍']",95083
"['✨', '🙇\u200d♂️', '✨', '🥰', '✨', '☀️', '✨']",95091
"['🎁', '🎄']",95094
['🤣'],95099
['🙌🏾'],95101
['🙏'],95113
['🤷\u200d♀️'],95114
"['🎉', '🎉', '💜', '💜']",95121
"['💓', '👸']",95123
['😵\u200d💫'],95124
['🤩'],95127
['✈️'],95131
['😊'],95143
['✨'],95144
"['😭', '✨', '✨', '💪🏻', '💪🏻', '✨']",95147
"['🗓️', '✨', '👏']",95151
['📰'],95157
"['👋', '😖']",95158
"['🔦', '🕵️']",95160
"['👏🏼', '👏🏼']",95167
['🙌'],95176
['🙏'],95182
['👀'],95185
['💐'],95186
"['😭', '💦']",95191
['☺️'],95201
['😎'],95202
"['🤩', '3️⃣', '🥇', '🥉', '🥉']",95203
['👎🏻'],95214
"['💰', '👏', '👏', '👏']",95215
['😂'],95218
['😄'],95221
"['🥲', '💦']",95223
"['✔️', '✔️']",95236
"['‼️', '😆', '🎶']",95238
"['😭', '😂', '😭', '😂']",95248
['❤️'],95257
"['🙌🏼', '😯']",95262
"['‼️', '🍕', '🙇\u200d♂️']",95263
['🇵🇰'],95271
['🇪🇺'],95281
['⬇️'],95287
['🎉'],95291
['🙇\u200d♂️'],95299
['🇧🇾'],95302
['🤓'],95314
"['🥳', '🇧🇷']",95319
"['🔮', '🐶', '🏀', '🎩', '✨']",95321
"['🎁', '😎', '✨', '👇']",95334
['🇬🇧'],95338
"['🌎', '📻']",95343
"['🍺', '🤣']",95352
"['😭', '🤣']",95360
['💜'],95367
['☺️'],95375
"['😀', '😀']",95385
['🍝'],95386
['💙'],95387
"['🍲', '🚕', '😋']",95391
['💯'],95398
['😭'],95399
"['🎉', '🇳🇴']",95400
"['🍎', '🥬', '💰']",95407
['🙏'],95408
['👀'],95411
"['🎄', '❤️', '🎄', '❤️', '🎄', '❤️', '🎄', '❤️']",95418
['😊'],95429
['✨'],95432
"['👶', '👶', '👶']",95436
"['‼', '🎁', '🎁', '🧀', '☺', '✨', '🎁']",95437
['🔊'],95443
"['😳', '👀', '✨', '❤️']",95450
"['⬇️', '⬇️']",95452
['👥'],95453
"['🥇', '🏆', '🥇', '🥇', '🏆', '🥇', '🇺🇦', '🇺🇦', '💰', '💰', '👏', '🎊', '🎉', '⭐', '⭐']",95454
"['🥍', '🥍', '🥍']",95461
"['😂', '😂', '😂']",95462
"['🥛', '🐾']",95477
['🦢'],95480
['➡️'],95485
['🏊\u200d♂️'],95489
"['🏆', '🆚', '🕛']",95495
"['👍', '👉']",95503
['😂'],95504
"['🥲', '🥺']",95506
['🖤'],95508
['🆘'],95509
['🧐'],95510
['😁'],95511
['💜'],95516
['👀'],95523
['💿'],95527
"['🥺', '👏🏻', '🥺', '🤍']",95531
"['⏩', '🇨🇴']",95532
['❤️'],95539
['👀'],95543
"['✨', '✨']",95544
['❤️'],95545
"['😂', '😂']",95547
['🤔'],95551
['✋'],95552
['😅'],95553
['☺️'],95555
"['🥰', '🥰', '🥰', '🥰']",95562
['😆'],95566
"['💯', '🎟', '📷']",95581
['💕'],95593
"['🏀', '🤩']",95597
"['🧹', '☺️']",95599
"['🤣', '🤣', '🤣']",95600
['✨'],95605
['😒'],95609
"['🎉', '🇧🇷']",95611
['😅'],95616
"['🌟', '😌']",95617
['❤️\u200d🔥'],95619
['➡️'],95621
['®'],95626
['👉🏼'],95632
"['✨', '💡']",95635
['✨'],95637
"['😬', '🤭']",95642
['😭'],95643
"['‼', '‼', '😎', '🔥']",95645
"['😍', '💚']",95646
"['🍕', '🍕', '🍕']",95650
"['👤', '👥']",95656
['🙏'],95659
['🥹'],95662
['💦'],95672
"['🤔', '🤷\u200d♂️']",95673
['☕'],95681
"['✨', '✨', '☺️']",95686
['❤️'],95688
['😻'],95694
"['😊', '🍊', '🍆', '🪳']",95696
"['🌹', '🎂', '🎂', '🌼', '🌷', '🤗']",95699
['⬇️'],95703
['👀'],95705
"['😭', '😭', '🙏']",95710
"['😉', '😀', '😊', '📚']",95711
"['🚩', '📞']",95713
['🇺🇦'],95715
"['🤔', '👉', '👉']",95717
['⬇️'],95719
['🗞'],95721
"['💰', '⚡', '🔐', '👉']",95723
['✨'],95726
['🤔'],95731
"['🏆', '🔸', '🔹', '🔸', '🏆', '🙌']",95735
['🎂'],95738
"['🔺', '✨']",95748
"['💙', '🧡']",95750
"['🥉', '😎']",95755
"['❤️', '🌯', '🙌']",95761
"['💔', '👇']",95765
['👉'],95767
['😳'],95768
['💪'],95771
['😳'],95774
"['😊', '😊']",95780
['👇🏽'],95788
"['🌮', '🌮', '🎳', '📞']",95790
"['⚡', '🐈\u200d⬛']",95793
"['🔥', '🔥', '🔥', '🦋', '👼🏻', '🐰', '🦖']",95809
"['🐱', '⚡', '⚒']",95813
['🙏'],95816
"['🦷', '🐙', '🍳', '💩', '🥩', '👉🏼']",95817
['🧐'],95819
"['😎', '✌🏻', '🎬']",95823
"['🔴', '🔵', '🥎']",95834
['📞'],95839
"['🎥', '⤵️']",95843
"['🛰', '🌏', '📍', '🇱🇺', '⏰']",95856
['🚀'],95857
['🤗'],95869
['🎪'],95873
['🇹🇷'],95878
['👇'],95879
"['😜', '😜', '😜']",95882
['🙏'],95883
"['🏒', '➡️']",95885
['👇'],95888
['✨'],95891
['🔙'],95894
['✊'],95898
"['🇦🇺', '🇯🇵', '🐷', '📈', '🤮', '✨', '💦', '🐷']",95904
"['💫', '☺️', '‼', '🦊', '💫', '🙆\u200d♀️', '💁\u200d♀️', '🥚', '☺️']",95906
"['❄', '▶']",95908
['🔗'],95919
"['☀️', '🌻', '🍀', '🌷']",95930
"['🌲', '🚜']",95931
"['❤️', '🤩']",95941
['☺️'],95943
"['👉🏻', '♻️', '✏️', '🏆']",95944
['😆'],95950
"['☺️', '💓', '☺️', '✨']",95951
"['😭', '👍']",95952
['♥️'],95955
"['🎁', '😋', '🍽️', '👉']",95969
['😈'],95972
['❤️'],95975
"['🎙️', 'ℹ️', '👀']",95976
"['🙋🏽', '🙋🏽\u200d♂️']",95979
['💙'],95986
"['⭐', '⭐', '😊']",95990
['👍'],95994
['🥺'],95995
"['🫂', '❤️']",96012
['😅'],96021
['🥺'],96024
['😊'],96027
['😎'],96031
['😊'],96040
"['👊', '🤣', '🤣']",96045
['❤️'],96047
['😭'],96052
"['😆', '☀️', '😆', '💕', '✨']",96054
"['🏖', '🇺🇸', '🥍', '☀️']",96060
"['🎉', '🌞', '😍']",96061
"['😱', '🍃', '🤔', '😊']",96062
['😉'],96064
['🐹'],96068
"['♥️', '💫']",96069
"['🧍\u200d♀️', '💔', '🐕']",96079
"['🙌', '😁', '😎']",96080
"['🇦🇷', '❤️']",96084
"['🐵', '🔥']",96089
"['💡', '✨']",96095
"['🎧', '➡️']",96096
"['🌍', '✨']",96101
"['🙋🏻\u200d♀️', '📝']",96102
"['🥺', '🥺', '😍', '😍', '😍']",96113
"['😉', '💞', '🙋🏼']",96116
"['💭', '💇\u200d♀️', '💇\u200d♂️', '❓']",96117
"['🔰', '🔰', '🔰', '🔰', '🔰']",96120
['😩'],96127
"['😌', '🚀']",96128
"['😭', '💓', '✨']",96133
"['🤣', '🤣']",96142
['🤔'],96144
"['✨', '😊']",96145
['😂'],96146
['🤪'],96150
"['☺️', '☺️']",96152
['❤️'],96154
['❤️'],96167
"['😍', '🐐', '🇦🇷', '🤠', '🎥', '🔗', '🔥', '👉🏻']",96168
"['🧑\u200d🎓', '‼️', '⏳', '🤝', '➕', 'ℹ️', '👉']",96174
"['👶', '📹', 'ℹ', '✅']",96178
"['🌊', '🏄']",96180
['🖋️'],96183
['☝️'],96186
"['🥰', '🔥', '☄', '🎊', '🎉']",96187
['❗'],96190
['♥️'],96191
['🙊'],96202
"['🎹', '🎵', '☕', '🎧']",96208
"['🐈', '🦮', '☺️']",96211
['🐴'],96215
"['👠', '㊙']",96218
['👍'],96221
"['😋', '✨', '🙏', '✨', '✨', '✨']",96222
"['🏢', '📻']",96223
['🔗'],96231
"['🔎', '👀']",96240
"['🆚', '📍', '⏱', '🎟', '🏒']",96242
"['❤️', '❤️']",96245
"['📝', '🗓', '🗓', '🗓']",96247
['👍'],96256
['👍'],96257
['😂'],96267
['🥺'],96275
"['📊', '🔵', '🔥']",96276
"['🍀', '❣️', '🍀']",96282
['🦍'],96284
"['🎥', '✨', '🏊', '🌊']",96287
"['📟', '💻', '💻']",96292
['🫢'],96304
"['🙆', '❗']",96308
"['😉', '😉']",96311
"['🆕', '✈️', '⤵️', '🔗']",96313
"['🎈', '🎈', '🌻']",96318
['💙'],96319
['🐻\u200d❄️'],96330
['⤵️'],96333
['👀'],96337
['🇲🇽'],96338
"['🔥', '🤝']",96342
['⬇️'],96343
['😍'],96352
"['😂', '😂']",96353
"['🥺', '🙏🏻', '💭']",96358
['®'],96362
['😻'],96363
"['🐟', '✨', '😌', '✊🏻']",96377
"['😂', '😌']",96379
['🖤'],96388
"['👓', '👓', '👓', '💭']",96393
['🇺🇸'],96398
"['🥺', '🥺', '🥺']",96400
['❤️'],96416
['👊🏾'],96427
['😟'],96442
['🚲'],96448
['➡️'],96449
"['✨', '😊']",96452
"['⤴', '⤴', '⤴', '😭', '😭']",96464
['✨'],96471
"['😊', '🙇\u200d♀️']",96473
['©'],96475
"['✨', '👀']",96480
['👏'],96481
"['👉', '▶️', '▶️']",96484
['😛'],96492
"['‼️', '🚴\u200d♂️', '🚴\u200d♂️', '🚴\u200d♂️', '✨', '🌈', '🌈']",96496
"['🦅', '💛']",96498
['👉🏻'],96503
['📰'],96504
"['🌈', '🔮', '🥠']",96505
"['👀', '🙊']",96515
"['💌', '💭', '☺️', '✨']",96521
['🙃'],96530
"['👍', '❤️', '💟', '🙏', '💯', '🙏', '🙇\u200d♀️']",96531
"['👀', '‼️']",96535
"['🌐', '🌴']",96538
['👇'],96550
"['🤓', '✈️']",96557
"['📢', '📆', '🎟️', '👉']",96559
"['🍫', '💝']",96566
"['🚜', '🙌']",96568
['📷'],96569
['😁'],96584
['⭐'],96585
"['🥺', '🙇\u200d♂️', '🙏']",96591
"['⬅️', '➡️']",96592
"['✨', '🎈', '🥳', '🙌']",96599
"['⚾', '🙋', '🍙', '😋', '🍴']",96600
"['🏢', '💎', '⭐', '🍮', '🍩', '🅰️']",96605
"['🇺🇸', '💔']",96606
['💙'],96610
['🤣'],96626
"['💗', '💗']",96627
['😝'],96628
['😘'],96629
"['💕', '💕', '👏', '👏', '👏']",96636
"['⬜', '⬜', '⬜', '⬜', '⬜', '⬜', '🟩', '🟨', '🟩', '⬜', '🟩', '🟩', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",96650
"['🔑', '🔑', '🔑']",96652
['🇱🇰'],96654
['😁'],96658
['📷'],96664
['🔥'],96670
"['💪', '🇵🇹']",96675
"['🟢', '🧑\u200d🌾', '👩\u200d🌾']",96676
"['🎂', '🍡', '🥯']",96677
['🙇\u200d♀️'],96682
['😭'],96687
"['👋', '🚕']",96694
"['💐', '🙇\u200d♂️', '👉']",96698
['✌️'],96700
"['🏈', '🏈']",96711
"['😭', '✨', '‼', '🤭']",96720
"['✋', '👉', '👉']",96721
['🙏'],96726
['🙏'],96730
['💡'],96734
"['🚒', '🧑🏻\u200d🚒', '🙌']",96735
['♥️'],96747
"['🌳', '🌳', '‼️', '🐴']",96749
"['😎', '😎', '😎', '❣️']",96753
['🥰'],96763
"['⚾', '📺', '📲', '💻']",96765
['⚽'],96767
['🙏🏽'],96769
"['🇪🇺', '➡️']",96776
['⬇️'],96777
['💯'],96787
['😎'],96788
"['🌟', '🌟', '💰']",96796
"['✅', '👇']",96797
"['😢', '😭']",96803
['😭'],96807
"['😅', '✌']",96812
"['🔥', '🔥']",96826
"['⭐', '⭐', '⭐']",96832
['❤️'],96836
['😊'],96840
['💛'],96843
"['💦', '🎉', '🎂', '🎈', '💐']",96854
"['🔴', '⚪', '🔴', '⚪']",96858
"['😂', '😂', '😂', '😂']",96859
['😆'],96860
['✨'],96862
"['💜', '🥰', '☺️', '㊗️', '🎂']",96865
['👍🏻'],96866
"['👩\u200d🔧', '👷\u200d♂️', '👉']",96869
"['🤣', '💗']",96870
['❤️'],96875
['👍'],96879
['🐷'],96890
"['🎄', '🫶']",96892
"['🥹', '✨']",96899
['💘'],96903
"['😭', '❤️']",96905
"['✨', '🎶']",96913
"['😇', '😔']",96935
"['😂', '😂']",96937
"['🚨', '🚨']",96946
['🙏🏻'],96972
['🧐'],96977
"['💛', '❤️']",96978
"['👁', '👄', '👁']",96983
"['🦁', '😻']",96986
"['❗', '❗', '✨', '✨']",96991
['😂'],96992
"['💖', '💖']",96993
"['📣', '👉']",96995
['☃️'],97007
['🐁'],97008
['👏🏻'],97013
"['👏', '👏', '👏']",97018
['📢'],97020
"['😂', '❤️', '✨', '🥰']",97025
['👒'],97031
['✌️'],97043
['❤'],97049
['👇🏽'],97053
['😀'],97067
"['💻', '🌃']",97069
['🎂'],97075
"['🎶', '🎹']",97080
"['🔥', '🔥', '🏆', '✅', '✅', '✅', '⤵️', '🔔']",97084
"['😼', '🤍']",97091
"['🌉', '🥱']",97094
['💜'],97095
['💔'],97098
"['🤩', '❤️', '🙌🏽']",97099
"['🌷', '🥰']",97100
"['🌼', '🌞', '🌝']",97109
"['💘', '💘', '💘', '💘']",97126
['😊'],97128
"['🎉', '🎉', '🎉']",97132
"['✨', '❗']",97133
['🤣'],97145
"['📱', '⬇']",97147
"['🍜', '🚬', '✨', '✨']",97151
['😺'],97154
['⭐'],97157
"['😍', '🫡', '🫶']",97159
"['💥', '💥', '💥']",97166
"['🗓️', '🕜']",97168
"['📢', '🏃\u200d♂️', '🏃\u200d♀️', '👉']",97171
"['📣', '‼️', '🤗', '😝', '😜']",97172
"['❤️', '🙌🏾']",97177
['🥺'],97178
"['❗', '❗', '❗', '❗', '❗', '❗']",97183
['💫'],97186
"['📷', '🌙']",97187
"['☀️', '🍴', '❣️', '🉑', '😊']",97200
"['🤩', '💖', '📺']",97201
['😊'],97211
['👇'],97214
['☀'],97228
['😅'],97230
['🥰'],97239
['😱'],97241
"['1️⃣', '0️⃣']",97243
"['👀', '👀']",97247
"['💬', '⏰', '📌']",97248
['👌'],97262
['▶️'],97266
"['👤', '▶️']",97268
"['🏆', '🏆', '🏆', '🏆']",97277
"['®', '™', '™']",97281
"['🤔', '😳']",97282
"['👑', '👑']",97295
['🤩'],97299
['😊'],97300
"['✨', '🎉']",97301
['😂'],97302
['🎉'],97303
"['😊', '🙇\u200d♂️', '😊']",97305
['❤️'],97306
"['✝️', '🥹']",97307
['😋'],97314
['🙇'],97322
"['🌼', '🌷', '👿', '💕']",97324
['🔥'],97325
['👉🏻'],97328
['🤗'],97331
['👇'],97335
"['👏', '⚡']",97341
['💪'],97350
"['😂', '😂']",97351
['👑'],97353
['😑'],97354
"['☺️', '😘']",97361
"['🫡', '⚔️', '☃️']",97362
"['☺️', '🥺', '😢', '😭']",97363
"['🔴', '🐔', '🐆', '📺', '🎙']",97364
"['💁🏼\u200d♀️', '💪🏻', '🏆']",97367
"['🔴', '👇']",97377
['✨'],97383
['🤍'],97384
['😎'],97386
"['😎', '👙', '🩳', '🏖', '🌊']",97392
"['👏', '👏', '👏']",97394
"['✋', '☺️']",97404
['🤡'],97409
"['⏱️', '🔄', '▶️', '◀️']",97413
"['💌', '🎁']",97420
['😇'],97422
['❗'],97423
"['🌙', '🦍', '⏰', '👍', '⭕', '🙌']",97429
"['👊', '👊', '👊']",97434
"['💬', '🇷🇺']",97450
"['✨', '✨', '😂']",97451
"['💖', '⭐']",97459
"['🌸', '🌸']",97468
['😳'],97470
"['🎉', '🎉', '🍣', '✨', '✨']",97471
"['💙', '😭']",97479
"['😍', '😍']",97481
['😉'],97489
['🤣'],97491
['❣️'],97498
['🤦\u200d♂️'],97500
"['😊', '🙏']",97503
"['⤴', '⤴', '🙏']",97509
"['🎤', '💝', '🎁']",97510
"['💌', '💌']",97512
"['‼', '👟', '👟', '😎', '😎', '✌', '💥', '💥', '😍', '👍', '👍']",97517
"['😱', '😱', '😱', '😱', '😱']",97522
"['❤', '😊', '🙇🏻\u200d♀️', '🤍']",97523
['✨'],97528
['🙄'],97534
"['😭', '💨', '✈']",97541
['👇'],97542
['💚'],97550
"['🌴', '🌎']",97552
"['🥥', '💦', '🍹']",97554
['🥲'],97558
"['🌿', '🍎', '🥬', '👉']",97561
"['🇷🇺', '🔥', '🇺🇦', '🇫🇮', '⬇️']",97567
['🥷'],97569
"['❤️', '❤️']",97581
"['👏', '👊']",97582
"['🚂', '🚂', '📸']",97585
"['🧐', '😱']",97587
['👉'],97593
"['🎧', '🎶', '🎧', '🎥', '✨']",97606
['😊'],97609
['📌'],97610
"['🎵', '🎶', '🎵', '🎵', '🎶', '🎵']",97612
['❤️'],97618
['😭'],97619
